2025-05-29 15:50:18,171 DEBUG   HandlerThread:22936 [handler.py:handle_request():144] handle_request: partial_history
2025-05-29 15:50:18,265 DEBUG   HandlerThread:22936 [handler.py:handle_request():144] handle_request: keepalive
2025-05-29 15:50:18,390 DEBUG   HandlerThread:22936 [handler.py:handle_request():144] handle_request: partial_history
2025-05-29 15:50:18,667 INFO    wandb-upload_3:22936 [upload_job.py:push():131] Uploaded file C:\Users\HANLIN~1\AppData\Local\Temp\tmpd5axa9jnwandb\of61o26e-media/table/Iter_4/Epoch_10_TestPredictions_49_78dbf82c4c605701d775.table.json
2025-05-29 15:50:18,793 INFO    Thread-16 :22936 [dir_watcher.py:_on_file_created():271] file/dir created: D:\github\Opt\main\wandb\run-20250529_154946-yx1gtic1\files\media\table\Iter_4\Epoch_15_TestPredictions_54_30fb722d23b601da3c66.table.json
2025-05-29 15:50:18,793 INFO    Thread-16 :22936 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\github\Opt\main\wandb\run-20250529_154946-yx1gtic1\files\media\table\Iter_4
2025-05-29 15:50:19,673 DEBUG   HandlerThread:22936 [handler.py:handle_request():144] handle_request: log_artifact
2025-05-29 15:50:19,685 DEBUG   HandlerThread:22936 [handler.py:handle_request():144] handle_request: partial_history
2025-05-29 15:50:19,806 INFO    Thread-16 :22936 [dir_watcher.py:_on_file_created():271] file/dir created: D:\github\Opt\main\wandb\run-20250529_154946-yx1gtic1\files\media\table\Iter_5\Epoch_5_TestPredictions_60_0d1e0aee5ea40dc555dd.table.json
2025-05-29 15:50:19,806 INFO    Thread-16 :22936 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\github\Opt\main\wandb\run-20250529_154946-yx1gtic1\files\media\table
2025-05-29 15:50:19,806 INFO    Thread-16 :22936 [dir_watcher.py:_on_file_created():271] file/dir created: D:\github\Opt\main\wandb\run-20250529_154946-yx1gtic1\files\media\table\Iter_5
2025-05-29 15:50:20,294 INFO    wandb-upload_2:22936 [upload_job.py:push():131] Uploaded file C:\Users\HANLIN~1\AppData\Local\Temp\tmpd5axa9jnwandb\75lr8y2z-media/table/Iter_4/Epoch_15_TestPredictions_54_30fb722d23b601da3c66.table.json
2025-05-29 15:50:20,591 INFO    wandb-upload_3:22936 [upload_job.py:push():131] Uploaded file C:\Users\HANLIN~1\AppData\Local\Temp\tmpd5axa9jnwandb\ypss9g2f-media/table/Iter_5/Epoch_5_TestPredictions_60_0d1e0aee5ea40dc555dd.table.json
2025-05-29 15:50:21,225 DEBUG   HandlerThread:22936 [handler.py:handle_request():144] handle_request: log_artifact
2025-05-29 15:50:21,233 DEBUG   HandlerThread:22936 [handler.py:handle_request():144] handle_request: partial_history
2025-05-29 15:50:21,823 INFO    Thread-16 :22936 [dir_watcher.py:_on_file_created():271] file/dir created: D:\github\Opt\main\wandb\run-20250529_154946-yx1gtic1\files\media\table\Iter_5\Epoch_10_TestPredictions_64_6d10f9b0daaa383be0c9.table.json
2025-05-29 15:50:21,823 INFO    Thread-16 :22936 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\github\Opt\main\wandb\run-20250529_154946-yx1gtic1\files\media\table\Iter_5
2025-05-29 15:50:22,220 DEBUG   HandlerThread:22936 [handler.py:handle_request():144] handle_request: log_artifact
2025-05-29 15:50:22,233 DEBUG   HandlerThread:22936 [handler.py:handle_request():144] handle_request: partial_history
2025-05-29 15:50:22,463 DEBUG   HandlerThread:22936 [handler.py:handle_request():144] handle_request: partial_history
